Year,Project Name,City,State,Utility,System Size (kW-AC),Year of Interconnection
2024,331200,White Plains,NY,Consolidated Edison,19.38461538,2023
2024,316436,Bronx,NY,Consolidated Edison,22.82307692,2023
2024,324360,Bronx,NY,Consolidated Edison,22.82307692,2023
2024,579325,Brooklyn,NY,Consolidated Edison,23.13076923,2023
2024,466830,Bronx,NY,Consolidated Edison,25.67692308,2023
2024,312632,Bronx,NY,Consolidated Edison,27.78,2023
2024,288025,Bronx,NY,Consolidated Edison,29.35384615,2023
2024,316641,Bronx,NY,Consolidated Edison,30.43076923,2023
2024,349768,New York,NY,Consolidated Edison,35.11538462,2023
2024,258144,Brooklyn,NY,Consolidated Edison,36.28,2023
2024,480192,Bronx,NY,Consolidated Edison,38.76923077,2023
2024,309909,Richmond Hill,NY,Consolidated Edison,40.65384615,2023
2024,466842,Bronx,NY,Consolidated Edison,41.07692308,2023
2024,559611,Woodside,NY,Consolidated Edison,44,2023
2024,466862,Bronx,NY,Consolidated Edison,47.23846154,2023
2024,449406,Staten Island,NY,Consolidated Edison,55.10769231,2023
2024,449609,Flushing,NY,Consolidated Edison,57.22,2023
2024,277627,Brooklyn,NY,Consolidated Edison,58.43076923,2023
2024,466831,Bronx,NY,Consolidated Edison,58.54,2023
2024,466836,Bronx,NY,Consolidated Edison,58.53846154,2023
2024,466886,Bronx,NY,Consolidated Edison,59.56153846,2023
2024,296851,Staten Island,NY,Consolidated Edison,83.08,2023
2024,590257,White Plains,NY,Consolidated Edison,83.3,2023
2024,533191,White Plains,NY,Consolidated Edison,88.26923077,2023
2024,281363,White Plains,NY,Consolidated Edison,97.82307692,2023
2024,281345,White Plains,NY,Consolidated Edison,104.3692308,2023
2024,281358,White Plains,NY,Consolidated Edison,107.7923077,2023
2024,474990,Ossining,NY,Consolidated Edison,114.8,2023
2024,278189,Brooklyn,NY,Consolidated Edison,129.32,2023
2024,383212,Elmsford,NY,Consolidated Edison,129.85,2023
2024,477880,Staten Island,NY,Consolidated Edison,130.1538462,2023
2024,490365,Peekskill,NY,Consolidated Edison,132.3,2023
2024,275509,Ridgewood,NY,Consolidated Edison,136.31,2023
2024,246518,Alfred Station,NY,NYS Electric and Gas,152.86,2023
2024,275523,Ridgewood,NY,Consolidated Edison,165.54,2023
2024,260309,Yonkers,NY,Consolidated Edison,203.38,2023
2024,257407,Yonkers,NY,Consolidated Edison,213.5384615,2023
2024,456851,Maspeth,NY,Consolidated Edison,214.6307692,2023
2024,492755,New Rochelle,NY,Consolidated Edison,223.1,2023
2024,456839,Maspeth,NY,Consolidated Edison,229,2023
2024,260612,Yonkers,NY,Consolidated Edison,240.62,2023
2024,329378,White Plains,NY,Consolidated Edison,247.15,2023
2024,287772,Maspeth,NY,Consolidated Edison,257.85,2023
2024,294063,Elmsford,NY,Consolidated Edison,277.8461538,2023
2024,277857,Elmsford,NY,Consolidated Edison,329.23,2023
2024,280047,Elmsford,NY,Consolidated Edison,378.4615385,2023
2024,311202,Hawthorne,NY,Consolidated Edison,433.23,2023
2024,257683,Yonkers,NY,Consolidated Edison,462.1538462,2023
2024,563298,Elmsford,NY,Consolidated Edison,467.3076923,2023
2024,303501,Yonkers,NY,Consolidated Edison,500,2023
2024,250273,Hartsdale,NY,Consolidated Edison,564.4615385,2023
2024,251507,Staten Island,NY,Consolidated Edison,573.7846154,2023
2024,268447,Elmsford,NY,Consolidated Edison,698.46,2023
2024,277499,Adams,NY,Niagara Mohawk Power Corp.,895.2,2023
2024,173916,Sparrow Bush,NY,Orange and Rockland Utilities,1092.084615,2023
2024,292006,West Coxsackie,NY,Central Hudson Gas and Electric,1520,2023
2024,292010,West Coxsackie,NY,Central Hudson Gas and Electric,1530,2023
2024,292008,West Coxsackie,NY,Central Hudson Gas and Electric,1854,2023
2024,174662,Canastota,NY,Niagara Mohawk Power Corp.,1860.923077,2023
2024,321753,Johnstown,NY,Niagara Mohawk Power Corp.,1950.4,2023
2024,245947,Madrid,NY,Niagara Mohawk Power Corp.,1952,2023
2024,269179,Palmyra,NY,Rochester Gas and Electric,2011.6,2023
2024,269210,Palmyra,NY,Rochester Gas and Electric,2014.2,2023
2024,248753,Bronx,NY,Consolidated Edison,2094.884615,2023
2024,269205,Palmyra,NY,Rochester Gas and Electric,2097.2,2023
2024,175713,Middletown,NY,Orange and Rockland Utilities,2101.7,2023
2024,92125,Westtown,NY,Orange and Rockland Utilities,2157.92,2023
2024,173912,Sparrow Bush,NY,Orange and Rockland Utilities,2159.438462,2023
2024,88406,Montgomery,NY,Orange and Rockland Utilities,2312.446154,2023
2024,224061,Cairo,NY,Central Hudson Gas and Electric,2318.107692,2023
2024,278345,Sandy Creek,NY,Niagara Mohawk Power Corp.,2354.4,2023
2024,300950,Champlain,NY,NYS Electric and Gas,2507.5,2023
2024,306378,Marion,NY,Rochester Gas and Electric,2511.169231,2023
2024,256737,Brocton,NY,Niagara Mohawk Power Corp.,2700,2023
2024,259116,Cortland,NY,Niagara Mohawk Power Corp.,3182,2023
2024,308105,Rock City Falls,NY,Niagara Mohawk Power Corp.,3248.307692,2023
2024,265487,Niagara Falls,NY,Niagara Mohawk Power Corp.,3272.4,2023
2024,211745,Swan Lake,NY,NYS Electric and Gas,3294.453846,2023
2024,174689,Canastota,NY,Niagara Mohawk Power Corp.,3456,2023
2024,276465,Potsdam,NY,Niagara Mohawk Power Corp.,3474.9,2023
2024,277468,North Bangor,NY,Niagara Mohawk Power Corp.,3508.5,2023
2024,229619,Chaumont,NY,Niagara Mohawk Power Corp.,3577.3,2023
2024,264485,Pulaski,NY,Niagara Mohawk Power Corp.,3665.4,2023
2024,230109,Auburn,NY,NYS Electric and Gas,3669.4,2023
2024,277216,La Fayette,NY,Niagara Mohawk Power Corp.,3747.1,2023
2024,278077,Hudson,NY,Niagara Mohawk Power Corp.,3858.461538,2023
2024,81336,Hilton,NY,Rochester Gas and Electric,4035.976923,2023
2024,301904,Whitney Point,NY,NYS Electric and Gas,4087.384615,2023
2024,240981,Potsdam,NY,Niagara Mohawk Power Corp.,4338.4,2023
2024,274437,Auburn,NY,Niagara Mohawk Power Corp.,4743.2,2023
2024,297032,Campbell,NY,NYS Electric and Gas,4750.8,2023
2024,194944,Spencerport,NY,Rochester Gas and Electric,4768.615385,2023
2024,216594,Fulton,NY,Niagara Mohawk Power Corp.,4809.538462,2023
2024,282650,Hudson,NY,Niagara Mohawk Power Corp.,4882.884615,2023
2024,288122,Buffalo,NY,Niagara Mohawk Power Corp.,4906.730769,2023
2024,215531,Norwich,NY,NYS Electric and Gas,4942.8,2023
2024,474941,Schenectady,NY,Niagara Mohawk Power Corp.,4962.461538,2023
2024,474923,Schenectady,NY,Niagara Mohawk Power Corp.,4962.461538,2023
2024,238905,Honeoye Falls,NY,Niagara Mohawk Power Corp.,4966.5,2023
2024,291622,Hornell,NY,NYS Electric and Gas,4975.5,2023
2024,180388,Canastota,NY,Niagara Mohawk Power Corp.,4995,2023
2024,222875,Akron,NY,Niagara Mohawk Power Corp.,4995.69,2023
2024,281378,Marcy,NY,Niagara Mohawk Power Corp.,5038.7,2023
2024,275772,Lancaster,NY,NYS Electric and Gas,5108.4,2023
2024,265163,Piffard,NY,Niagara Mohawk Power Corp.,5112.461538,2023
2024,260992,Coxsackie,NY,Central Hudson Gas and Electric,5113.11,2023
2024,245832,Madrid,NY,Niagara Mohawk Power Corp.,5136,2023
2024,299156,Horseheads,NY,NYS Electric and Gas,5136,2023
2024,234456,Belfast,NY,Rochester Gas and Electric,5164.3,2023
2024,179451,Canastota,NY,Niagara Mohawk Power Corp.,5171.746154,2023
2024,231611,Clayton,NY,Niagara Mohawk Power Corp.,5184,2023
2024,247268,Watertown,NY,Niagara Mohawk Power Corp.,5184,2023
2024,255358,Baldwinsville,NY,Niagara Mohawk Power Corp.,5184,2023
2024,264530,Wellsville,NY,Niagara Mohawk Power Corp.,5193.9,2023
2024,244101,Marcy,NY,Niagara Mohawk Power Corp.,5193.9,2023
2024,276242,Tully,NY,Niagara Mohawk Power Corp.,5194,2023
2024,234440,Belfast,NY,Rochester Gas and Electric,5201.6,2023
2024,183739,Lansing,NY,NYS Electric and Gas,5210.169231,2023
2024,270596,North Bangor,NY,Niagara Mohawk Power Corp.,5224.5,2023
2024,282005,Watertown,NY,Niagara Mohawk Power Corp.,5240.7,2023
2024,295799,Ghent,NY,NYS Electric and Gas,5300,2023
2024,295786,Ghent,NY,NYS Electric and Gas,5300,2023
2024,292530,Clifton Springs,NY,NYS Electric and Gas,5307.2,2023
2024,281100,Cattaraugus,NY,Niagara Mohawk Power Corp.,5389.423077,2023
2024,258525,Honeoye,NY,Niagara Mohawk Power Corp.,5400,2023
2024,261964,Piffard,NY,Niagara Mohawk Power Corp.,5463.761538,2023
2024,229618,Chaumont,NY,Niagara Mohawk Power Corp.,5486.3,2023
2024,224409,Clay,NY,Niagara Mohawk Power Corp.,5530.8,2023
2024,246023,Lisbon,NY,Niagara Mohawk Power Corp.,5589,2023
2024,239500,Belfast,NY,Rochester Gas and Electric,5635.4,2023
2024,234386,Belfast,NY,Rochester Gas and Electric,5684.2,2023
2024,275017,Cincinnatus,NY,NYS Electric and Gas,5728.8,2023
2024,204488,West Valley,NY,Niagara Mohawk Power Corp.,5747.16,2023
2024,261181,Campbell Hall,NY,Central Hudson Gas and Electric,5760,2023
2024,256078,Castleton on Hudson,NY,Niagara Mohawk Power Corp.,5766.369231,2023
2024,276238,Tully,NY,Niagara Mohawk Power Corp.,5766.4,2023
2024,276113,Tully,NY,Niagara Mohawk Power Corp.,5766.4,2023
2024,282652,Hudson,NY,Niagara Mohawk Power Corp.,5774.423077,2023
2024,214659,Castleton on Hudson,NY,Niagara Mohawk Power Corp.,5825.353846,2023
2024,167425,Clayton,NY,Niagara Mohawk Power Corp.,5848,2023
2024,298908,Little Falls,NY,Niagara Mohawk Power Corp.,5863.6,2023
2024,229610,Chaumont,NY,Niagara Mohawk Power Corp.,5959.4,2023
2024,229601,Chaumont,NY,Niagara Mohawk Power Corp.,5959.4,2023
2024,229571,Chaumont,NY,Niagara Mohawk Power Corp.,5963.87,2023
2024,173905,Castleton on Hudson,NY,Niagara Mohawk Power Corp.,6393.046154,2023
2024,309577,Bronx,NY,Consolidated Edison,22.82307692,2024
2024,475080,Brooklyn,NY,Consolidated Edison,40.15384615,2024
2024,458774,Yonkers,NY,Consolidated Edison,48.88461538,2024
2024,210735,Brooklyn,NY,Consolidated Edison,80.83076923,2024
2024,316708,Orangeburg,NY,Orange and Rockland Utilities,95.53846154,2024
2024,472728,Yonkers,NY,Consolidated Edison,227.1538462,2024
2024,263813,Valhalla,NY,Consolidated Edison,447.3538462,2024
2024,244167,Oswego,NY,Niagara Mohawk Power Corp.,2332.8,2024
2024,286760,Rome,NY,Niagara Mohawk Power Corp.,3466.630769,2024
2024,242616,Baldwinsville,NY,Niagara Mohawk Power Corp.,3628.8,2024
2024,289201,Lancaster,NY,NYS Electric and Gas,4665.6,2024
2024,305976,Oswego,NY,Niagara Mohawk Power Corp.,5547.230769,2024
2024,243246,Montgomery,NY,Central Hudson Gas and Electric,5553.9,2024
2024,231034,Fultonville,NY,Niagara Mohawk Power Corp.,5724.830769,2024
2024,231035,Fultonville,NY,Niagara Mohawk Power Corp.,5730.230769,2024
2024,OurSolar,Kenton,OH,"Mid-Ohio Energy Coop, Inc",19.58,2016
2024,OurSolar,Marion,OH,"Mid-Ohio Energy Coop, Inc",19.58,2016
2024,OurSolar,Malinta,OH,"Tricounty Rural Elec Coop, Inc",19.58,2016
2024,OurSolar,Bellefontaine,OH,Logan County Coop Power & Light,39.17,2016
2024,OurSolar,New Concord,OH,Guernsey-Muskingum El Coop Inc,58.75,2016
2024,OurSolar,Delaware,OH,Consolidated Electric Coop Inc,78.34,2016
2024,OurSolar,Findlay,OH,Hancock-Wood Electric Coop Inc,78.34,2016
2024,OurSolar,Utica,OH,Licking Rural Electric Inc,117.51,2016
2024,OurSolar,Rossburg,OH,"Darke Rural Electric Coop, Inc",19.58,2017
2024,OurSolar,Attica,OH,"North Central Elec Coop, Inc",39.17,2017
2024,OurSolar,Oxford,OH,Butler Rural Electric Coop Inc - (OH),58.75,2017
2024,OurSolar,Wellington,OH,"Lorain-Medina R E C, Inc",58.75,2017
2024,OurSolar,Paulding,OH,"Paulding-Putman Elec Coop, Inc",58.75,2017
2024,OurSolar,Urbana,OH,"Pioneer Rural Elec Coop, Inc - (OH)",97.92,2017
2024,OurSolar,Lancaster,OH,South Central Power Company,505.59,2017
2024,OurSolar,New London,OH,"Firelands Electric Coop, Inc",39.17,2018
2024,Mustang OGE Solar Farm South,Mustang,OK,Oklahoma Gas & Electric Co,500,2015
2024,Mustang OGE Solar Farm North,Mustang,OK,Oklahoma Gas & Electric Co,2000,2015
2024,TCEC Community Solar,Hooker,OK,"Tri-County Electric Coop, Inc",1181.54,2016
2024,WFEC-Harmon Electric Array,Hollis,OK,Harmon Electric Assn Inc,100,2017
2024,WFEC-Southwest REC Vernon Array,Tipton,OK,Southwest Rural Elec Assn Inc,100,2017
2024,WFEC-Cimarron Electric Array,Kingfisher,OK,Cimarron Electric Coop,125,2017
2024,WFEC-Northwestern Electric Array,Woodward,OK,Northwestern Electric Coop Inc - (OK),125,2017
2024,SWRE Community Solar Frederick,Frederick,OK,"Southwest Rural Electric Association, Inc.",250,2017
2024,WFEC-CVEC Shawnee Array,Shawnee,OK,"Canadian Valley Elec Coop, Inc",250,2017
2024,WFEC-CVEC Seminole Array,Seminole,OK,"Canadian Valley Elec Coop, Inc",250,2017
2024,WFEC-Cotton Electric Array,Walters,OK,"Cotton Electric Coop, Inc",250,2017
2024,ECE Community Solar,Okmulgee,OK,East Central Oklahoma Elec Coop Inc,250,2017
2024,WFEC-Kiamichi Electric Array,Wilburton,OK,"Kiamichi Electric Coop, Inc",250,2017
2024,WFEC-Oklahoma Electric Array,Norman,OK,Oklahoma Electric Coop Inc,250,2017
2024,WFEC-Red River Valley Array,Marietta,OK,Red River Valley Rrl Elec Assn,250,2017
2024,WFEC-Southeastern Electric Array,Durant,OK,Southeastern Electric Coop Inc - (OK),250,2017
2024,WFEC-Southwest REC Frederick Array,Tipton,OK,Southwest Rural Elec Assn Inc,250,2017
2024,OGE 10 MW Facility,Covington,OK,Oklahoma Gas & Electric Co,10000,2018
2024,Solar Pioneer II,Ashland,OR,City of Ashland - (OR),48.85,2008
2024,Lane Electric’s Community Solar Garden,Eugene,OR,Lane Electric Coop Inc,19.23,2015
2024,Shared Solar,Bend,OR,Central Electric Coop Inc - (OR),153.46,2016
2024,Sharing Sun community solar,Eugene,OR,Emerald People's Utility Dist,59.46,2017
2024,Dunn Rd,Sandy,OR,Portland General Electric Co,1848,2021
2024,Red Prairie Solar,Sheridan,OR,Portland General Electric Co,2200,2021
2024,Mt Hope Solar,Molalla,OR,Portland General Electric Co,2502,2021
2024,Williams Acres,Woodburn,OR,Portland General Electric Co,2502,2021
2024,Jim and Salle's Place Apartments,Portland,OR,Portland General Electric Co,48.3,2022
2024,Oregon Shakespeare Festival Community Solar Project,Talent,OR,PacifiCorp,130,2022
2024,Wallowa County Community Solar,Enterprise,OR,PacifiCorp,360,2022
2024,Fruitland Creek,Salem,OR,Portland General Electric Co,1750,2022
2024,Sandy River Solar,Sandy,OR,Portland General Electric Co,1850,2022
2024,Kaiser Creek Solar,Molalla,OR,Portland General Electric Co,2000,2022
2024,Skyward Solar,Boring,OR,Portland General Electric Co,2500,2022
2024,Carnes Creek Solar,Salem,OR,Portland General Electric Co,2500,2022
2024,Cosper Creek Solar,Willamina,OR,Portland General Electric Co,2500,2022
2024,Sesqui-C Solar,Yamhill,OR,Portland General Electric Co,2500,2022
2024,Whisky Creek Solar,Beatty,OR,PacifiCorp,165,2023
2024,Cherry Creek Solar,Sprague River,OR,PacifiCorp,360,2023
2024,Hay Creek Solar,Weston,OR,PacifiCorp,567,2023
2024,Wocus Marsh Solar,Klamath Falls,OR,PacifiCorp,882,2023
2024,River Valley,Woodburn,OR,Portland General Electric Co,1998,2023
2024,Goat Island Solar / Broncos Highway Solar,Burrillville,RI,The Narragansett Electric Co,2543.72,2019
2024,Echo Valley Solar,West Warwick,RI,The Narragansett Electric Co,497,2020
2024,Burrillville Solar Project Phase 1,Burrillville,RI,The Narragansett Electric Co,738.46,2020
2024,High Street Solar,Ashaway,RI,The Narragansett Electric Co (National Grid),900,2020
2024,Palmer Circle Solar,Hope Valley,RI,The Narragansett Electric Co (National Grid),991,2020
2024,Beacon Solar,Cranston,RI,The Narragansett Electric Co,3444,2020
2024,Hopkins Hill Solar Project,West Greenwich,RI,The Narragansett Electric Co,6680,2020
2024,Mendon Road Solar,Woonsocket,RI,The Narragansett Electric Co,896,2021
2024,Palmer Circle 2 Solar,Hopkinton,RI,The Narragansett Electric Co (National Grid),997,2021
2024,Seth Way Solar,West Greenwich,RI,The Narragansett Electric Co,997,2021
2024,Burrillville Solar Project Phase 2,Burrillville,RI,The Narragansett Electric Co,1800,2021
2024,Hartford Pike Solar,Foster,RI,The Narragansett Electric Co,3349,2021
2024,King Solar,North Smithfield,RI,The Narragansett Electric Co,12440,2021
2024,South Road Solar,East Greenwich,RI,The Narragansett Electric Co,1390.769231,2022
2024,Colleton Solar Farm,Moncks Corner,SC,"Santee Electric Coop, Inc",3000,2014
2024,Lesslie Community Solar Farm,Rock Hill,SC,York Electric Coop Inc,50,2016
2024,Mauldin Community Solar Farm,Mauldin,SC,"Laurens Electric Coop, Inc",160,2016
2024,Blue Ridge Electric Community Solar,Pickens,SC,Blue Ridge Electric Coop Inc - (SC),250,2016
2024,Laurens Headquarters Farm,Laurens,SC,"Laurens Electric Coop, Inc",90,2017
2024,New River Community Solar,Hardeeville,SC,Palmetto Electric Coop Inc,120,2017
2024,Ridgeland Community Solar,Ridgeland,SC,Palmetto Electric Coop Inc,120,2017
2024,Broad River Electric Coop Community Solar,Gaffney,SC,"Broad River Electric Coop, Inc",150,2017
2024,Little River Community Solar,Abbeville,SC,Little River Electric Coop Inc,240,2017
2024,"Aiken Electric Cooperative, Inc. Solar Program",Aiken,SC,Aiken Electric Cooperative,250,2017
2024,Tri-County Community Solar,St. Matthews,SC,"Tri-County Electric Coop, Inc",250,2017
2024,Horry Electric Community Solar,Conway,SC,Horry Electric Coop Inc,250,2017
2024,Newberry Electric Cooperative Community Solar,Newberry,SC,"Newberry Electric Coop, Inc",250,2017
2024,Fairfield Electric Community Solar,Winnsboro,SC,"Fairfield Electric Coop, Inc",60,2018
2024,Whitney M. Slater Shared Solar Facility,Lake View,SC,Duke Energy Progress - (NC),600,2018
2024,Springfield Solar Farm,Springfield,SC,South Carolina Electric&Gas Company (DBA Dominion Energy or Dominion South Carolina),6000,2018
2024,Nimitz Solar Farm,Ridgeland,SC,South Carolina Electric&Gas Company (DBA Dominion Energy),8000,2018
2024,YEC’s East York Community Solar Farm,York,SC,York Electric Coop Inc,180,2019
2024,Pelzer Facility,Pelzer,SC,"Duke Energy Carolinas, LLC",600,2019
2024,Piedmont Facility,Piedmont,SC,"Duke Energy Carolinas, LLC",1400,2019
2024,Curie Solar Farm,Hampton,SC,South Carolina Electric&Gas Company (DBA Dominion Energy),2000,2019
2024,DREMC Solar Farm,Shelbyville,TN,Duck River Elec Member Corp,19.94,2012
2024,Cooperative Solar Program,College Grove,TN,Middle Tennessee E M C,1000,2016
2024,Co-op Community Solar,New Market,TN,Appalachian Electric Coop,1056.38,2016
2024,Solar Share,Chattanooga,TN,City of Chattanooga - (TN),1350,2017
2024,Music City Solar,Nashville,TN,Nashville Electric Service,1538.46,2018
2024,Brightridge Solar,Telford,TN,Johnson City - (TN),3846.15,2018
2024,Roofless Solar,Orange Grove,TX,Nueces Electric Cooperative,700,2016
2024,Roofless Solar,Adkins,TX,CPS Energy,1200,2016
2024,Farm To Market Solar,Sealy,TX,MP2 Energy LLC,1500,2016
2024,Synergy Solar,Bedias,TX,Mid-South Electric Coop Assn,1980,2016
2024,Walnut Springs,Walnut Springs,TX,TriEagle Energy,5000,2016
2024,SWRE Community Solar Vernon,Vernon,TX,"Southwest Rural Electric Association, Inc.",100,2017
2024,Palmer Array,Austin,TX,Austin Energy,185,2017
2024,SunHub,Gonzales,TX,Guadalupe Valley Elec Coop Inc,2000,2017
2024,El Paso Electric Community Solar,El Paso,TX,El Paso Electric Co.,3000,2017
2024,BEC Community Solar,Leakey,TX,"Bandera Electric Coop, Inc",1900,2018
2024,CoServ Solar Station,Krugerville,TX,Co-Serv Electric,2000,2018
2024,La Loma,Austin,TX,Austin Energy,2600,2018
2024,Go Local Solar Texas Dakota Solar Park,Meridian,TX,Green Mountain Energy,5000,2018
2024,Go Local Solar Texas Gable Solar Park,Wallis,TX,Green Mountain Energy,10000,2018
2024,Cooperative Solar Program,Austin,TX,"Pedernales Electric Coop, Inc",12984.62,2018
2024,Big Sun Community Solar,San Antonio,TX,CPS Energy,5000,2019
2024,United Community Solar plant,Clifton,TX,United Electric Coop Service Inc - (TX),9900,2019
2024,Oberon Solar Farm,Odessa,TX,Chariot Energy,30000,2020
2024,Erath,Stephenville,TX,United Electric Coop Service Inc - (TX),10000,2021
2024,Go Local Solar Texas Green Mountain Azure Solar Park,McAllen,TX,Green Mountain Energy,228400,2021
2024,SunSmart Community Solar Facility,St. George,UT,"Dixie Escalante R E A, Inc",76.92,2009
2024,Logan City Community Solar,Logan,UT,Logan City Light and Power,19.2,2012
2024,Rocky Mountain Power Subscriber Solar,Holden,UT,Rocky Mountain Power,20000,2017
2024,BARC Electric Cooperative Community Solar,Lexington,VA,BARC Electric Cooperative Inc,550,2016
2024,Solar Share,Scottsville,VA,Central Virginia Electric Cooperative,4000,2018
2024,Cooperative Sunshare (ODEC),White Post,VA,Northern Neck Electric Cooperative,10000,2018
2024,Cooperative Sunshare (ODEC),Eastville,VA,Northern Neck Electric Cooperative,20000,2018
2024,Ten Stones Community Solar Collective,Charlotte,VT,Green Mountain Power Corp,24,2011
2024,Richmond Solar Farm,Richmond,VT,Green Mountain Power Corp,25,2011
2024,Acorn Energy Solar One (AESO),Middlebury,VT,Green Mountain Power Corp,150,2011
2024,Coyote Ridge Community Solar,Westford,VT,Green Mountain Power Corp,17.5,2013
